pickup_year,pickup_month,pickup_day,pickup_time,trip_distance,pickup_location,dropoff_location,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,tip_amount,total_amount,payment_type,dropped_airport
2016.0,7.0,17.0,0.0,2.5,48.0,249.0,10.5,0.5,0.5,0.0,0.3,2.36,14.16,1.0,0
2016.0,1.0,29.0,0.0,1.8,40.74690247,1.0,40.76579285,1.0,10.5,0.5,2.8,0.0,0.0,-73.98306274,0
2016.0,2.0,1.0,0.0,8.83,40.77017975,1.0,40.79700851,1.0,26.5,0.5,6.67,0.5,5.54,-73.96092987,0
2016.0,7.0,17.0,0.0,4.9,246.0,151.0,17.0,0.5,0.5,0.0,0.3,2.0,20.3,1.0,0
2016.0,1.0,1.0,0.0,0.8,40.74050903,1.0,40.73464584,1.0,4.5,0.5,1.45,0.5,0.0,-73.98852539,0
2016.0,2.0,1.0,0.0,1.13,40.75535965,1.0,40.76749039,2.0,6.0,0.5,0.0,0.5,0.0,-73.98458862,0
2016.0,11.0,1.0,0.0,1.0,211.0,148.0,7.0,0.5,0.5,0.0,0.3,0.0,8.3,1.0,0
2016.0,11.0,1.0,0.0,2.64,239.0,48.0,11.0,0.5,0.5,0.0,0.3,2.46,14.76,1.0,0
2016.0,2.0,1.0,0.0,2.52,40.75454712,1.0,40.74222565,2.0,10.5,0.5,0.0,0.5,0.0,-74.00426483,0
2016.0,11.0,1.0,0.0,8.1,100.0,173.0,30.0,0.5,0.5,0.0,0.3,0.0,31.3,2.0,0
2016.0,11.0,1.0,0.0,3.8,13.0,100.0,14.0,0.5,0.5,0.0,0.3,0.0,15.3,2.0,0
2016.0,1.0,1.0,0.0,13.0,40.75770187,1.0,40.8620491,2.0,36.5,0.5,0.0,0.5,0.0,-73.90930939,0
2016.0,2.0,1.0,0.0,2.52,40.72322083,1.0,40.69565201,1.0,10.5,0.5,2.36,0.5,0.0,-73.9845047,0
2016.0,7.0,10.0,0.0,3.7,230.0,231.0,15.0,0.0,0.5,0.0,0.3,0.0,15.8,2.0,0
2016.0,9.0,4.0,0.0,1.01,79.0,79.0,6.0,0.5,0.5,0.0,0.3,1.46,8.76,1.0,0
2016.0,9.0,4.0,0.0,1.76,239.0,151.0,7.5,0.5,0.5,0.0,0.3,0.0,8.8,2.0,0
2016.0,2.0,19.0,0.0,1.64,40.76440048,1.0,40.77732086,1.0,8.0,0.5,1.86,0.5,0.0,-73.97846222,0
2016.0,9.0,4.0,0.0,1.9,48.0,239.0,7.5,0.5,0.5,0.0,0.3,3.0,11.8,1.0,0
2016.0,11.0,1.0,0.0,1.29,230.0,229.0,7.5,0.5,0.5,0.0,0.3,1.76,10.56,1.0,0
2016.0,9.0,4.0,0.0,0.7,97.0,97.0,5.0,0.5,0.5,0.0,0.3,1.25,7.55,1.0,0
2016.0,7.0,10.0,0.0,0.72,151.0,151.0,5.0,0.0,0.5,0.0,0.3,1.16,6.96,1.0,0
2016.0,2.0,1.0,0.0,2.76,40.76110077,1.0,40.79230118,1.0,10.5,0.5,2.36,0.5,0.0,-73.97518921,0
2016.0,11.0,1.0,0.0,2.7,249.0,48.0,12.0,0.5,0.5,0.0,0.3,16.7,30.0,1.0,0
2016.0,1.0,1.0,0.0,1.22,40.77168655,1.0,40.7624855,2.0,7.5,0.5,0.0,0.5,0.0,-73.97445679,0
2016.0,7.0,10.0,0.0,1.34,186.0,158.0,6.5,0.0,0.5,0.0,0.3,0.0,7.3,2.0,0
2016.0,9.0,4.0,0.0,8.6,107.0,244.0,27.5,0.5,0.5,0.0,0.3,5.75,34.55,1.0,0
2016.0,11.0,1.0,0.0,0.24,100.0,100.0,3.5,0.5,0.5,0.0,0.3,0.0,4.8,2.0,0
2016.0,9.0,4.0,0.0,4.15,263.0,226.0,13.5,0.5,0.5,0.0,0.3,0.0,14.8,1.0,0
2016.0,1.0,1.0,0.0,1.32,40.7961998,1.0,40.78731155,2.0,6.5,0.5,0.0,0.5,0.0,-73.95005035,0
2016.0,9.0,4.0,0.0,0.7,114.0,148.0,5.5,0.5,0.5,0.0,0.3,1.35,8.15,1.0,0
2016.0,7.0,10.0,0.0,0.5,263.0,236.0,4.5,1.0,0.5,0.0,0.3,2.7,9.0,1.0,0
2016.0,7.0,17.0,0.0,1.9,148.0,234.0,9.0,0.5,0.5,0.0,0.3,0.0,10.3,2.0,0
2016.0,7.0,10.0,0.0,4.7,66.0,186.0,16.0,0.0,0.5,0.0,0.3,4.2,21.0,1.0,0
2016.0,7.0,10.0,0.0,2.6,148.0,186.0,10.5,0.0,0.5,0.0,0.3,1.0,12.3,1.0,0
2016.0,2.0,1.0,0.0,0.94,40.76478958,1.0,40.77584076,1.0,5.0,0.5,0.94,0.5,0.0,-73.98314667,0
2016.0,7.0,17.0,0.0,0.8,82.0,56.0,5.0,0.5,0.5,0.0,0.3,0.0,6.3,2.0,0
2016.0,1.0,1.0,0.0,7.45,40.71998978,1.0,40.78987122,2.0,26.0,0.5,0.0,0.5,0.0,-73.966362,0
2016.0,7.0,10.0,0.0,2.94,263.0,143.0,11.5,0.0,0.5,0.0,0.3,2.46,14.76,1.0,0
2016.0,2.0,1.0,0.0,1.14,40.75264359,1.0,40.7431221,2.0,6.5,0.5,0.0,0.5,0.0,-73.9932785,0
2016.0,11.0,15.0,0.0,5.8,163.0,116.0,19.5,0.5,0.5,0.0,0.3,3.0,23.8,1.0,0
2016.0,7.0,10.0,0.0,2.46,161.0,158.0,11.0,0.0,0.5,0.0,0.3,2.36,14.16,1.0,0
2016.0,7.0,17.0,0.0,3.4,234.0,142.0,13.5,0.5,0.5,0.0,0.3,1.5,16.3,1.0,0
2016.0,11.0,1.0,0.0,1.2,164.0,233.0,6.5,0.5,0.5,0.0,0.3,0.0,7.8,2.0,0
2016.0,1.0,1.0,0.0,0.83,40.74510574,1.0,40.74930954,2.0,7.0,0.5,0.0,0.5,0.0,-73.99221039,0
2016.0,9.0,4.0,0.0,1.45,186.0,114.0,7.5,0.5,0.5,0.0,0.3,1.76,10.56,1.0,0
2016.0,9.0,4.0,0.0,3.04,48.0,114.0,11.0,0.5,0.5,0.0,0.3,2.46,14.76,1.0,0
2016.0,2.0,1.0,0.0,1.5,40.73086548,1.0,40.72032928,4.0,8.5,0.5,0.0,0.5,0.0,-74.01084137,0
2016.0,9.0,4.0,0.0,2.7,45.0,170.0,12.5,0.5,0.5,0.0,0.3,2.75,16.55,1.0,0
2016.0,9.0,4.0,0.0,6.89,100.0,168.0,22.0,0.5,0.5,0.0,0.3,0.0,23.3,2.0,0
2016.0,9.0,4.0,0.0,1.4,68.0,79.0,9.0,0.5,0.5,0.0,0.3,2.05,12.35,1.0,0
2016.0,1.0,1.0,0.0,3.86,40.76459122,1.0,40.80475998,1.0,13.0,0.5,2.86,0.5,0.0,-73.95410156,0
2016.0,2.0,1.0,0.0,18.69,40.64671326,2.0,40.74198151,1.0,52.0,0.5,11.67,0.0,5.54,-74.00201416,0
2016.0,7.0,10.0,0.0,0.78,229.0,161.0,5.5,0.0,0.5,0.0,0.3,0.0,6.3,2.0,0
2016.0,11.0,1.0,0.0,1.71,68.0,107.0,9.0,0.5,0.5,0.0,0.3,0.5,10.8,1.0,0
2016.0,7.0,17.0,0.0,1.3,114.0,79.0,7.0,0.5,0.5,0.0,0.3,1.65,9.95,1.0,0
2016.0,7.0,10.0,0.0,1.07,144.0,231.0,5.5,0.0,0.5,0.0,0.3,0.0,6.3,2.0,0
2016.0,11.0,1.0,0.0,1.15,163.0,186.0,7.0,0.5,0.5,0.0,0.3,0.0,8.3,2.0,0
2016.0,9.0,4.0,0.0,1.03,148.0,113.0,6.5,0.5,0.5,0.0,0.3,1.56,9.36,1.0,0
2016.0,1.0,1.0,0.0,8.8,40.7336998,1.0,40.75072479,1.0,26.0,0.5,5.45,0.5,0.0,-73.89214325,0
2016.0,7.0,10.0,0.0,7.0,181.0,256.0,24.0,0.0,0.5,0.0,0.3,2.5,27.3,1.0,0
2016.0,11.0,1.0,0.0,1.3,249.0,114.0,14.5,0.5,0.5,0.0,0.3,0.0,15.8,2.0,0
2016.0,7.0,10.0,0.0,8.8,138.0,48.0,27.5,0.0,0.5,5.54,0.3,0.0,33.84,2.0,0
2016.0,1.0,1.0,0.0,1.1,40.75666046,1.0,40.75371552,2.0,11.5,0.5,0.0,0.5,0.0,-73.98148346,0
2016.0,1.0,29.0,0.0,0.81,40.746521,1.0,40.75553131,1.0,5.5,0.5,1.58,0.0,0.0,-73.96790314,0
2016.0,2.0,1.0,0.0,1.45,40.762146,1.0,40.74620819,1.0,6.5,0.5,1.56,0.5,0.0,-73.99060822,0
2016.0,2.0,19.0,0.0,17.5,40.71299744,1.0,40.64531708,1.0,48.5,0.5,12.32,0.0,0.0,-73.77643585,0
2016.0,2.0,19.0,0.0,4.28,40.73934174,1.0,40.70833206,1.0,19.5,0.5,2.0,0.5,0.0,-73.96846008,0
2016.0,11.0,1.0,0.0,0.46,230.0,48.0,3.5,0.5,0.5,0.0,0.3,0.96,5.76,1.0,0
2016.0,1.0,1.0,0.0,2.9,0.0,1.0,0.0,2.0,12.0,0.5,0.0,0.5,0.0,0.0,0
2016.0,9.0,4.0,0.0,0.6,79.0,148.0,7.5,0.5,0.5,0.0,0.3,1.75,10.55,1.0,0
2016.0,1.0,1.0,0.0,4.3,40.71897888,1.0,40.6743927,1.0,15.0,0.5,3.25,0.5,0.0,-73.95662689,0
2016.0,9.0,4.0,0.0,1.5,161.0,236.0,6.5,0.5,0.5,0.0,0.3,1.55,9.35,1.0,0
2016.0,11.0,15.0,0.0,3.96,90.0,66.0,13.5,0.5,0.5,0.0,0.3,1.48,16.28,1.0,0
2016.0,9.0,4.0,0.0,0.5,164.0,170.0,4.5,0.5,0.5,0.0,0.3,1.16,6.96,1.0,0
2016.0,9.0,4.0,0.0,0.1,100.0,100.0,20.5,0.5,0.0,0.0,0.3,0.0,21.3,3.0,0
2016.0,9.0,4.0,0.0,0.92,164.0,107.0,5.5,0.5,0.5,0.0,0.3,1.2,8.0,1.0,0
2016.0,11.0,15.0,0.0,1.1,163.0,141.0,6.5,0.5,0.5,0.0,0.3,1.0,8.8,1.0,0
2016.0,1.0,1.0,0.0,1.89,40.75260162,1.0,40.77605057,1.0,7.5,0.5,1.0,0.5,0.0,-73.95585632,0
2016.0,9.0,4.0,0.0,1.0,246.0,50.0,5.5,0.5,0.5,0.0,0.3,0.0,6.8,3.0,0
2016.0,1.0,1.0,0.0,2.0,40.69787216,1.0,40.69827652,1.0,9.5,0.5,2.7,0.5,0.0,-73.96121216,0
2016.0,7.0,10.0,0.0,1.44,186.0,158.0,7.5,0.0,0.5,0.0,0.3,1.66,9.96,1.0,0
2016.0,2.0,1.0,0.0,1.12,40.76227188,1.0,40.75022507,1.0,6.5,0.5,0.5,0.5,0.0,-73.99111938,0
2016.0,1.0,1.0,0.0,3.7,40.74224091,1.0,40.70693588,1.0,14.0,0.5,3.05,0.5,0.0,-74.00736237,0
2016.0,1.0,29.0,0.0,1.5,40.75522232,1.0,40.73880768,1.0,10.0,0.5,1.0,0.0,0.0,-73.99132538,0
2016.0,9.0,4.0,0.0,0.5,232.0,148.0,5.0,0.5,0.5,0.0,0.3,1.25,7.55,1.0,0
2016.0,2.0,19.0,0.0,2.17,40.7750206,1.0,40.77407455,2.0,10.5,0.5,0.0,0.5,0.0,-73.95698547,0
2016.0,2.0,1.0,0.0,0.0,40.66244125,1.0,40.6625824,3.0,2.5,0.5,0.0,0.5,0.0,-73.94824982,0
2016.0,7.0,10.0,0.0,1.11,68.0,100.0,5.0,0.0,0.5,0.0,0.3,1.45,7.25,1.0,0
2016.0,2.0,1.0,0.0,2.05,40.72309875,1.0,40.70732117,1.0,9.5,0.5,2.16,0.5,0.0,-74.01397705,0
2016.0,9.0,4.0,0.0,0.0,68.0,68.0,3.0,0.5,0.5,0.0,0.3,0.0,4.3,2.0,0
2016.0,2.0,19.0,0.0,4.3,40.77370071,1.0,40.72952271,2.0,19.5,0.5,0.0,0.5,0.0,-74.00388336,0
2016.0,7.0,10.0,0.0,3.2,90.0,13.0,12.0,0.0,0.5,0.0,0.3,2.55,15.35,1.0,0
2016.0,9.0,4.0,0.0,0.81,249.0,234.0,6.0,0.5,0.5,0.0,0.3,0.0,7.3,2.0,0
2016.0,1.0,1.0,0.0,6.2,40.71460724,1.0,40.74550247,1.0,21.0,0.5,5.55,0.5,0.0,-73.98752594,0
2016.0,7.0,10.0,0.0,1.6,113.0,148.0,9.0,0.0,0.5,0.0,0.3,0.0,9.8,2.0,0
2016.0,11.0,1.0,0.0,2.6,249.0,13.0,11.5,0.5,0.5,0.0,0.3,2.55,15.35,1.0,0
2016.0,2.0,19.0,0.0,3.5,40.73001099,1.0,40.6957016,1.0,16.0,0.5,4.3,0.5,0.0,-73.9681778,0
2016.0,7.0,17.0,0.0,0.7,234.0,68.0,5.0,0.5,0.5,0.0,0.3,2.0,8.3,1.0,0
2016.0,11.0,1.0,0.0,1.66,24.0,42.0,8.0,0.5,0.5,0.0,0.3,1.86,11.16,1.0,0
2016.0,7.0,10.0,0.0,1.9,170.0,114.0,8.5,0.0,0.5,0.0,0.3,0.0,9.3,1.0,0
2016.0,2.0,1.0,0.0,3.42,40.70769882,1.0,40.73173904,1.0,11.5,0.5,2.56,0.5,0.0,-73.97428131,0
2016.0,1.0,29.0,0.0,2.96,40.77607727,1.0,40.74118042,1.0,17.5,0.5,2.0,0.0,0.0,-73.98980713,0
2016.0,7.0,10.0,0.0,1.35,234.0,186.0,8.5,0.0,0.5,0.0,0.3,0.0,9.3,2.0,0
2016.0,11.0,1.0,0.0,0.9,163.0,162.0,5.5,0.5,0.5,0.0,0.3,1.36,8.16,1.0,0
2016.0,1.0,1.0,0.0,2.2,40.76850891,1.0,40.7877655,2.0,9.0,0.5,0.0,0.5,0.0,-73.94934845,0
2016.0,11.0,1.0,0.0,2.63,186.0,141.0,10.0,0.5,0.5,0.0,0.3,2.82,14.12,1.0,0
2016.0,11.0,1.0,0.0,4.6,264.0,264.0,16.5,0.0,0.5,0.0,0.3,2.2,19.5,1.0,0
2016.0,7.0,10.0,0.0,0.6,236.0,75.0,5.0,0.0,0.5,0.0,0.3,0.0,5.8,2.0,0
2016.0,11.0,15.0,0.0,4.34,13.0,181.0,14.5,0.5,0.5,5.54,0.3,4.27,25.61,1.0,0
2016.0,9.0,4.0,0.0,2.7,163.0,79.0,12.0,0.5,0.5,0.0,0.3,3.0,16.3,1.0,0
2016.0,9.0,4.0,0.0,0.1,48.0,48.0,2.5,0.5,0.5,0.0,0.3,1.1,4.9,1.0,0
2016.0,9.0,4.0,0.0,3.99,262.0,79.0,13.5,0.5,0.5,0.0,0.3,2.96,17.76,1.0,0
2016.0,1.0,1.0,0.0,0.87,40.80437851,1.0,40.79800034,2.0,5.5,0.5,0.0,0.5,0.0,-73.96369934,0
2016.0,11.0,1.0,0.0,0.84,48.0,163.0,5.0,0.5,0.5,0.0,0.3,0.63,6.93,1.0,0
2016.0,1.0,1.0,0.0,0.2,40.76407242,1.0,40.76173401,2.0,3.5,0.5,0.0,0.5,0.0,-73.97485352,0
2016.0,11.0,15.0,0.0,0.43,161.0,233.0,4.0,0.5,0.5,0.0,0.3,1.59,6.89,1.0,0
2016.0,7.0,17.0,0.0,4.22,114.0,141.0,15.0,0.5,0.5,0.0,0.3,2.0,18.3,1.0,0
2016.0,9.0,4.0,0.0,1.6,234.0,161.0,7.0,0.5,0.5,0.0,0.3,2.45,10.75,1.0,0
2016.0,1.0,1.0,0.0,4.93,40.72743988,1.0,40.76815033,1.0,17.5,0.5,3.76,0.5,0.0,-73.95645142,0
2016.0,2.0,1.0,0.0,16.4,40.64533997,2.0,40.75368881,2.0,52.0,0.5,0.0,0.0,5.54,-73.96962738,0
2016.0,7.0,10.0,0.0,4.03,143.0,116.0,14.0,0.0,0.5,0.0,0.3,0.0,14.8,2.0,0
2016.0,9.0,4.0,0.0,5.7,249.0,7.0,19.5,0.5,0.5,0.0,0.3,4.0,24.8,1.0,0
2016.0,1.0,29.0,0.0,1.23,40.71509171,1.0,40.72101212,1.0,8.0,0.5,1.76,0.0,0.0,-74.00107574,0
2016.0,9.0,4.0,0.0,16.44,114.0,174.0,47.0,0.5,0.5,0.0,0.3,0.0,48.3,2.0,0
2016.0,1.0,1.0,0.0,2.5,40.73199463,1.0,40.75138855,2.0,14.5,0.5,0.0,0.5,0.0,-73.9786377,0
2016.0,7.0,10.0,0.0,9.6,138.0,164.0,32.0,0.0,0.5,5.54,0.3,9.58,47.92,1.0,0
2016.0,11.0,15.0,0.0,1.1,79.0,4.0,6.0,0.5,0.5,0.0,0.3,1.45,8.75,1.0,0
2016.0,1.0,1.0,0.0,5.3,40.73696136,1.0,40.7555809,1.0,18.0,0.5,3.85,0.5,0.0,-73.92842102,0
2016.0,2.0,19.0,0.0,1.48,40.7610321,1.0,40.74758148,1.0,9.5,0.5,2.16,0.5,0.0,-73.97458649,0
2016.0,2.0,1.0,0.0,3.73,40.68432999,1.0,40.63936996,2.0,13.5,0.5,0.0,0.5,0.0,-73.96859741,0
2016.0,11.0,15.0,0.0,0.5,100.0,68.0,3.5,0.5,0.5,0.0,0.3,1.4,6.2,1.0,0
2016.0,9.0,4.0,0.0,3.6,48.0,79.0,15.0,0.5,0.5,0.0,0.3,4.05,20.35,1.0,0
2016.0,11.0,1.0,0.0,3.99,263.0,48.0,13.5,0.5,0.5,0.0,0.3,0.0,14.8,2.0,0
2016.0,7.0,17.0,0.0,0.4,249.0,246.0,4.0,0.5,0.5,0.0,0.3,1.05,6.35,1.0,0
2016.0,1.0,1.0,0.0,1.8,40.76550674,1.0,40.76623154,1.0,10.5,0.5,0.0,0.5,0.0,-73.98191833,0
2016.0,2.0,1.0,0.0,1.5,40.74211121,1.0,40.75839996,2.0,9.0,0.5,0.0,0.5,0.0,-73.98899078,0
2016.0,1.0,1.0,0.0,6.0,40.79104614,1.0,40.8655777,2.0,18.0,0.5,0.0,0.5,0.0,-73.92076874,0
2016.0,2.0,19.0,0.0,11.23,40.77412033,1.0,40.7726326,1.0,33.5,0.5,8.07,0.5,5.54,-73.98591614,0
2016.0,11.0,1.0,0.0,2.16,79.0,261.0,9.5,0.5,0.5,0.0,0.3,1.25,12.05,1.0,0
2016.0,9.0,4.0,0.0,1.3,249.0,90.0,5.5,0.5,0.5,0.0,0.3,0.0,6.8,1.0,0
2016.0,9.0,4.0,0.0,4.7,229.0,129.0,20.5,0.5,0.5,0.0,0.3,0.0,21.8,2.0,0
2016.0,1.0,1.0,0.0,4.9,40.7299118,1.0,40.71667862,1.0,18.0,0.5,0.0,0.5,0.0,-73.94447327,0
2016.0,11.0,1.0,0.0,2.65,263.0,230.0,10.0,0.5,0.5,0.0,0.3,2.26,13.56,1.0,0
2016.0,9.0,4.0,0.0,1.62,163.0,107.0,7.5,0.5,0.5,0.0,0.3,0.0,8.8,2.0,0
2016.0,11.0,1.0,0.0,4.2,163.0,144.0,15.5,0.5,0.5,0.0,0.3,1.0,17.8,1.0,0
2016.0,11.0,1.0,0.0,2.08,166.0,238.0,8.5,0.5,0.5,0.0,0.3,1.96,11.76,1.0,0
2016.0,2.0,1.0,0.0,6.02,40.7192421,1.0,40.70793915,2.0,19.5,0.5,0.0,0.5,0.0,-73.9095993,0
2016.0,11.0,1.0,0.0,6.16,234.0,74.0,19.5,0.5,0.5,0.0,0.3,0.0,20.8,2.0,0
2016.0,2.0,1.0,0.0,3.4,40.74332809,1.0,40.77905655,2.0,12.0,0.5,0.0,0.5,0.0,-73.95020294,0
2016.0,2.0,1.0,0.0,0.8,40.75327682,1.0,40.74371338,2.0,5.0,0.5,0.0,0.5,0.0,-73.92423248,0
2016.0,2.0,19.0,0.0,2.4,40.75545883,1.0,40.72775269,1.0,16.5,0.5,3.65,1.0,0.0,-73.98355865,0
2016.0,11.0,15.0,0.0,1.6,249.0,170.0,7.0,0.5,0.5,0.0,0.3,0.0,8.3,2.0,0
2016.0,7.0,10.0,0.0,1.51,238.0,142.0,8.0,0.0,0.5,0.0,0.3,1.0,9.8,1.0,0
2016.0,2.0,1.0,0.0,1.0,40.75476456,1.0,40.76253128,1.0,6.0,0.5,1.45,0.5,0.0,-73.97711182,0
2016.0,9.0,4.0,0.0,0.8,230.0,161.0,6.0,0.5,0.5,0.0,0.3,1.45,8.75,1.0,0
2016.0,11.0,1.0,0.0,15.64,132.0,233.0,52.0,0.0,0.5,5.54,0.3,11.67,70.01,1.0,0
2016.0,2.0,1.0,0.0,0.29,40.7469101,1.0,40.74488831,2.0,3.5,0.5,0.0,0.5,0.0,-73.99700928,0
2016.0,7.0,10.0,0.0,2.9,238.0,237.0,13.0,0.0,0.5,0.0,0.3,2.75,16.55,1.0,0
2016.0,7.0,10.0,0.0,1.0,163.0,48.0,6.0,0.0,0.5,0.0,0.3,2.5,9.3,1.0,0
2016.0,11.0,1.0,0.0,4.55,234.0,25.0,18.5,0.5,0.5,0.0,0.3,3.96,23.76,1.0,0
2016.0,2.0,1.0,0.0,0.7,40.75151062,1.0,40.74331284,1.0,4.5,0.5,1.15,0.5,0.0,-74.00495148,0
2016.0,2.0,1.0,0.0,3.42,40.7673111,1.0,0.0,2.0,12.0,0.5,0.0,1.3,0.0,0.0,0
2016.0,1.0,1.0,0.0,1.67,40.78263092,1.0,40.79228973,1.0,8.0,0.5,1.86,0.5,0.0,-73.9384613,0
2016.0,7.0,10.0,0.0,17.58,132.0,107.0,52.0,0.0,0.5,5.54,0.3,11.67,70.01,1.0,0
2016.0,11.0,15.0,0.0,10.56,100.0,227.0,32.0,0.5,0.5,5.54,0.3,0.0,38.84,2.0,0
2016.0,9.0,4.0,0.0,1.0,48.0,50.0,5.5,0.5,0.5,0.0,0.3,0.0,6.8,2.0,0
2016.0,1.0,29.0,0.0,0.52,40.79944611,1.0,40.79439545,1.0,6.0,0.5,1.0,0.0,0.0,-73.96643829,0
2016.0,2.0,1.0,0.0,18.4,40.64690781,1.0,40.68659973,1.0,49.5,0.5,12.7,0.5,0.0,-73.94138336,0
2016.0,11.0,1.0,0.0,1.1,68.0,48.0,8.0,0.5,0.5,0.0,0.3,1.85,11.15,1.0,0
2016.0,2.0,1.0,0.0,1.99,40.7582016,1.0,40.75797653,1.0,9.5,0.5,0.7,0.5,0.0,-73.96435547,0
2016.0,7.0,17.0,0.0,3.0,148.0,49.0,11.0,0.5,0.5,0.0,0.3,2.45,14.75,1.0,0
2016.0,2.0,19.0,0.0,18.3,40.71439743,2.0,40.64439392,2.0,52.0,0.5,0.0,0.0,0.0,-73.79065704,0
2016.0,9.0,4.0,0.0,0.79,114.0,148.0,5.0,0.5,0.5,0.0,0.3,0.0,6.3,2.0,0
2016.0,9.0,4.0,0.0,0.7,79.0,148.0,4.5,0.5,0.5,0.0,0.3,0.0,5.8,2.0,0
2016.0,9.0,4.0,0.0,4.0,48.0,166.0,13.0,0.5,0.5,0.0,0.3,2.85,17.15,1.0,0
2016.0,7.0,10.0,0.0,6.0,161.0,88.0,19.0,0.0,0.5,0.0,0.3,3.95,23.75,1.0,0
2016.0,7.0,10.0,0.0,2.61,66.0,125.0,10.5,0.0,0.5,0.0,0.3,2.26,13.56,1.0,0
2016.0,1.0,1.0,0.0,0.79,40.74491882,1.0,40.74143982,2.0,6.0,0.5,0.0,0.5,0.0,-73.9937973,0
2016.0,7.0,10.0,0.0,9.48,74.0,66.0,27.0,0.0,0.5,0.0,0.3,0.0,27.8,1.0,0
2016.0,1.0,29.0,0.0,4.65,40.73099899,1.0,40.7732811,2.0,21.0,0.5,0.0,0.0,0.0,-73.96195984,0
2016.0,9.0,4.0,0.0,1.0,246.0,48.0,5.5,0.5,0.5,0.0,0.3,0.0,6.8,2.0,0
2016.0,9.0,4.0,0.0,2.51,144.0,256.0,10.5,0.5,0.5,0.0,0.3,0.0,11.8,1.0,0
2016.0,11.0,1.0,0.0,1.74,141.0,233.0,7.0,0.5,0.5,0.0,0.3,1.0,9.3,1.0,0
2016.0,7.0,10.0,0.0,0.7,162.0,141.0,4.0,0.0,0.5,0.0,0.3,0.96,5.76,1.0,0
2016.0,2.0,19.0,0.0,2.15,40.73299408,1.0,40.72728348,2.0,13.5,0.5,0.0,0.5,0.0,-73.99964142,0
2016.0,7.0,10.0,0.0,1.03,43.0,142.0,6.0,0.0,0.5,0.0,0.3,0.0,6.8,2.0,0
2016.0,2.0,19.0,0.0,2.6,40.75040054,1.0,40.72446442,2.0,15.5,0.5,0.0,0.5,0.0,-73.99372101,0
2016.0,2.0,1.0,0.0,0.3,40.75926208,1.0,40.76029205,1.0,4.5,0.5,2.0,0.5,0.0,-73.98509979,0
2016.0,1.0,1.0,0.0,5.23,40.7168808,1.0,40.76937866,2.0,17.5,0.5,0.0,0.5,0.0,-73.96932983,0
2016.0,9.0,4.0,0.0,8.3,243.0,50.0,23.5,0.5,0.5,0.0,0.3,0.0,24.8,1.0,0
2016.0,2.0,19.0,0.0,1.9,40.76296616,1.0,40.75101471,2.0,11.5,0.5,0.0,0.5,0.0,-73.99068451,0
2016.0,1.0,1.0,0.0,0.69,40.73667526,1.0,40.73268127,2.0,4.5,0.5,0.0,0.5,0.0,-73.98566437,0
2016.0,7.0,10.0,0.0,0.5,262.0,262.0,4.5,0.0,0.5,0.0,0.3,1.05,6.35,1.0,0
2016.0,1.0,29.0,0.0,1.07,40.76163864,1.0,40.76723862,2.0,6.5,0.5,0.0,0.0,0.0,-73.95349121,0
2016.0,1.0,1.0,0.0,3.3,40.7295723,1.0,40.76834869,2.0,12.5,0.5,0.0,0.5,0.0,-73.95544434,0
2016.0,11.0,1.0,0.0,1.4,249.0,231.0,8.0,0.5,0.5,0.0,0.3,2.3,11.6,1.0,0
2016.0,9.0,4.0,0.0,2.6,158.0,230.0,11.0,0.5,0.5,0.0,0.3,0.0,12.3,2.0,0
2016.0,1.0,1.0,0.0,0.58,40.73796844,1.0,40.74279022,1.0,5.0,0.5,1.26,0.5,0.0,-74.0041275,0
2016.0,9.0,4.0,0.0,0.92,234.0,249.0,7.0,0.5,0.5,0.0,0.3,1.66,9.96,1.0,0
2016.0,11.0,15.0,0.0,0.69,161.0,48.0,5.0,0.5,0.5,0.0,0.3,1.26,7.56,1.0,0
2016.0,2.0,1.0,0.0,3.84,40.74024582,1.0,40.77964401,1.0,15.0,0.5,1.7,0.5,0.0,-73.98061371,0
