pickup_year,pickup_month,pickup_day,pickup_time,trip_distance,pickup_location,dropoff_location,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,tip_amount,total_amount,payment_type,dropped_airport
2016.0,1.0,1.0,0.0,6.29,40.77389145,1.0,40.84777069,2.0,19.5,0.5,0.0,0.5,0.0,-73.93649292,0
2016.0,2.0,19.0,0.0,0.6,40.7631073,1.0,40.75488281,1.0,4.5,0.5,1.7,0.5,0.0,-73.97590637,0
2016.0,7.0,10.0,0.0,11.9,138.0,113.0,45.0,0.0,0.5,5.54,0.3,12.84,64.18,1.0,0
2016.0,1.0,1.0,0.0,1.85,40.72647095,1.0,40.71620178,2.0,8.5,0.5,0.0,0.5,0.0,-74.01474762,0
2016.0,9.0,4.0,0.0,0.08,100.0,100.0,2.5,0.5,0.5,0.0,0.3,0.0,3.8,2.0,0
2016.0,11.0,1.0,0.0,1.2,164.0,113.0,8.5,0.5,0.5,0.0,0.3,1.96,11.76,1.0,0
2016.0,7.0,10.0,0.0,1.56,230.0,246.0,10.5,0.0,0.5,0.0,0.3,2.82,14.12,1.0,0
2016.0,7.0,10.0,0.0,6.7,87.0,229.0,21.5,0.0,0.5,0.0,0.3,4.45,26.75,1.0,0
2016.0,2.0,1.0,0.0,8.6,40.72973633,1.0,40.82395172,1.0,27.0,0.5,5.66,0.5,0.0,-73.94858551,0
2016.0,9.0,4.0,0.0,1.0,249.0,211.0,6.0,0.5,0.5,0.0,0.3,0.0,7.3,2.0,0
2016.0,2.0,1.0,0.0,9.4,40.7740097,1.0,40.80283356,2.0,26.5,0.5,0.0,0.5,5.54,-73.96406555,0
2016.0,11.0,1.0,0.0,2.2,264.0,236.0,8.0,0.5,0.5,0.0,0.3,1.5,10.8,1.0,0
2016.0,2.0,19.0,0.0,2.92,40.75990677,1.0,40.79528809,2.0,11.0,0.5,0.0,0.5,0.0,-73.94548798,0
2016.0,1.0,1.0,0.0,0.87,40.77806854,1.0,40.78858185,2.0,4.5,0.5,0.0,0.5,0.0,-73.94892883,0
2016.0,1.0,1.0,0.0,5.7,40.77350235,1.0,40.81656265,2.0,18.5,0.5,0.0,0.5,0.0,-73.88846588,0
2016.0,9.0,4.0,0.0,1.0,246.0,186.0,5.5,0.5,0.5,0.0,0.3,1.0,7.8,1.0,0
2016.0,11.0,1.0,0.0,0.8,162.0,48.0,5.5,0.5,0.5,0.0,0.3,0.0,6.8,2.0,0
2016.0,9.0,4.0,0.0,3.3,170.0,239.0,12.0,0.5,0.5,0.0,0.3,0.0,13.3,2.0,0
2016.0,2.0,1.0,0.0,6.8,40.75052643,1.0,40.68466187,2.0,21.5,0.5,0.0,0.5,0.0,-73.98913574,0
2016.0,11.0,15.0,0.0,6.15,260.0,37.0,21.0,0.5,0.5,0.0,0.3,15.0,37.3,1.0,0
2016.0,7.0,10.0,0.0,2.26,230.0,236.0,8.5,0.0,0.5,0.0,0.3,1.86,11.16,1.0,0
2016.0,7.0,10.0,0.0,2.3,163.0,90.0,9.0,0.0,0.5,0.0,0.3,1.5,11.3,1.0,0
2016.0,11.0,1.0,0.0,9.19,230.0,127.0,28.0,0.5,0.5,0.0,0.3,0.0,29.3,2.0,0
2016.0,2.0,1.0,0.0,3.7,40.77902222,1.0,40.81230164,1.0,14.5,0.5,3.15,0.5,0.0,-73.95207214,0
2016.0,2.0,1.0,0.0,6.1,40.71085358,1.0,40.77156067,1.0,20.0,0.5,3.0,0.5,0.0,-73.95326996,0
2016.0,11.0,1.0,0.0,1.0,142.0,163.0,7.5,0.5,0.5,0.0,0.3,1.75,10.55,1.0,0
2016.0,11.0,15.0,0.0,1.09,229.0,140.0,5.0,0.5,0.5,0.0,0.3,0.0,6.3,1.0,0
2016.0,7.0,17.0,0.0,6.29,68.0,226.0,22.0,0.5,0.5,0.0,0.3,4.66,27.96,1.0,0
2016.0,2.0,1.0,0.0,1.41,40.75632477,1.0,40.77140427,1.0,6.0,0.5,1.46,0.5,0.0,-73.9657135,0
2016.0,2.0,1.0,0.0,2.74,40.75997925,1.0,40.73471832,1.0,10.5,0.5,2.95,0.5,0.0,-74.00453186,0
2016.0,7.0,10.0,0.0,1.43,87.0,211.0,7.0,0.0,0.5,0.0,0.3,1.95,9.75,1.0,0
2016.0,11.0,1.0,0.0,1.2,79.0,144.0,9.0,0.5,0.5,0.0,0.3,2.05,12.35,1.0,0
2016.0,9.0,4.0,0.0,0.6,186.0,68.0,5.0,0.5,0.5,0.0,0.3,0.0,6.3,2.0,0
2016.0,1.0,1.0,0.0,1.18,40.72182083,1.0,40.73403168,2.0,6.5,0.5,0.0,0.5,0.0,-73.99907684,0
2016.0,7.0,17.0,0.0,3.12,68.0,142.0,12.5,0.5,0.5,0.0,0.3,3.45,17.25,1.0,0
2016.0,11.0,1.0,0.0,5.66,79.0,163.0,31.0,0.5,0.5,0.0,0.3,0.0,32.3,2.0,0
2016.0,7.0,17.0,0.0,1.2,164.0,249.0,6.0,0.5,0.5,0.0,0.3,1.82,9.12,1.0,0
2016.0,1.0,1.0,0.0,8.7,40.76694489,1.0,40.86139297,1.0,25.0,0.5,0.0,0.5,0.0,-73.92446136,0
2016.0,2.0,1.0,0.0,2.2,40.70499039,1.0,40.72372818,1.0,8.5,0.5,1.95,0.5,0.0,-74.01126099,0
2016.0,1.0,29.0,0.0,1.78,40.77176285,1.0,40.75725174,1.0,9.0,0.5,2.45,0.0,0.0,-73.96369934,0
2016.0,2.0,1.0,0.0,4.33,40.75675964,1.0,40.74121857,1.0,15.5,0.5,3.36,0.5,0.0,-73.91988373,0
2016.0,11.0,1.0,0.0,2.5,249.0,164.0,12.5,0.5,0.5,0.0,0.3,2.75,16.55,1.0,0
2016.0,2.0,1.0,0.0,0.5,40.74738312,1.0,40.74992752,2.0,4.0,0.5,0.0,0.5,0.0,-73.99137115,0
2016.0,11.0,1.0,0.0,7.08,158.0,17.0,23.5,0.5,0.5,0.0,0.3,0.0,24.8,2.0,0
2016.0,11.0,1.0,0.0,1.05,246.0,48.0,5.0,0.5,0.5,0.0,0.3,1.89,8.19,1.0,0
2016.0,2.0,19.0,0.0,2.34,40.75667191,1.0,40.78483963,1.0,9.5,0.5,2.16,0.5,0.0,-73.94837952,0
2016.0,1.0,29.0,0.0,8.6,40.79247284,1.0,40.71976471,1.0,28.0,0.5,5.75,0.0,0.0,-73.99317169,0
2016.0,9.0,4.0,0.0,0.4,113.0,107.0,4.0,0.5,0.5,0.0,0.3,0.0,5.3,2.0,0
2016.0,1.0,1.0,0.0,5.0,40.73036957,1.0,40.77349854,1.0,19.5,0.5,4.5,0.5,0.0,-73.95168304,0
2016.0,9.0,4.0,0.0,0.82,80.0,37.0,5.0,0.5,0.5,0.0,0.3,1.26,7.56,1.0,0
2016.0,1.0,29.0,0.0,2.6,40.71743774,1.0,40.75130081,1.0,10.5,0.5,2.0,0.0,0.0,-74.00794983,0
2016.0,9.0,4.0,0.0,2.2,142.0,229.0,9.5,0.5,0.5,0.0,0.3,2.15,12.95,1.0,0
2016.0,2.0,19.0,0.0,1.3,40.76562119,1.0,40.77920532,1.0,7.0,0.5,2.05,0.5,0.0,-73.95113373,0
2016.0,11.0,15.0,0.0,3.5,114.0,255.0,14.0,0.5,0.5,0.0,0.3,3.05,18.35,1.0,0
2016.0,7.0,17.0,0.0,3.4,49.0,148.0,13.0,0.5,0.5,0.0,0.3,2.0,16.3,1.0,0
2016.0,1.0,1.0,0.0,3.55,0.0,1.0,0.0,1.0,15.5,0.5,3.36,0.5,0.0,0.0,0
2016.0,9.0,4.0,0.0,0.3,68.0,90.0,3.5,0.5,0.5,0.0,0.3,0.0,4.8,2.0,0
2016.0,9.0,4.0,0.0,0.97,107.0,162.0,5.0,0.5,0.5,0.0,0.3,1.26,7.56,1.0,0
2016.0,1.0,1.0,0.0,15.4,40.73356247,1.0,40.89178848,1.0,41.5,0.5,8.55,0.5,0.0,-73.85426331,0
2016.0,1.0,1.0,0.0,3.18,40.70887375,1.0,40.74932098,2.0,17.0,0.5,0.0,0.5,0.0,-73.98805237,0
2016.0,7.0,10.0,0.0,0.4,233.0,170.0,5.0,0.0,0.5,0.0,0.3,0.0,5.8,2.0,0
2016.0,11.0,15.0,0.0,3.5,231.0,49.0,13.5,0.5,0.5,0.0,0.3,2.95,17.75,1.0,0
2016.0,9.0,4.0,0.0,1.48,170.0,230.0,7.0,0.5,0.5,0.0,0.3,1.66,9.96,1.0,0
2016.0,7.0,10.0,0.0,2.69,231.0,100.0,10.5,0.0,0.5,0.0,0.3,2.26,13.56,1.0,0
2016.0,2.0,1.0,0.0,1.6,40.75298691,1.0,40.7425766,2.0,9.5,0.5,0.0,0.5,0.0,-73.91556549,0
2016.0,2.0,19.0,0.0,1.0,40.75417328,1.0,40.75042343,2.0,6.0,0.5,0.0,0.5,0.0,-73.99086761,0
2016.0,7.0,17.0,0.0,0.8,234.0,79.0,6.0,0.5,0.5,0.0,0.3,2.0,9.3,1.0,0
2016.0,2.0,1.0,0.0,1.7,40.74309921,1.0,40.75852966,1.0,8.5,0.5,2.45,0.5,0.0,-73.99268341,0
2016.0,9.0,4.0,0.0,0.51,164.0,100.0,4.0,0.5,0.5,0.0,0.3,1.0,6.3,1.0,0
2016.0,7.0,10.0,0.0,1.65,234.0,162.0,8.0,0.0,0.5,0.0,0.3,1.76,10.56,1.0,0
2016.0,11.0,1.0,0.0,2.6,68.0,161.0,11.5,0.5,0.5,0.0,0.3,0.0,12.8,2.0,0
2016.0,9.0,4.0,0.0,11.74,4.0,149.0,35.5,0.5,0.5,0.0,0.3,7.36,44.16,1.0,0
2016.0,9.0,4.0,0.0,0.83,79.0,148.0,5.5,0.5,0.5,0.0,0.3,1.0,7.8,1.0,0
2016.0,9.0,4.0,0.0,7.0,79.0,52.0,23.0,0.5,0.5,5.54,0.3,3.0,32.84,1.0,0
2016.0,1.0,29.0,0.0,1.61,40.76820374,1.0,40.78177261,1.0,8.0,0.5,1.76,0.0,0.0,-73.97206116,0
2016.0,11.0,1.0,0.0,0.9,113.0,211.0,5.5,0.5,0.5,0.0,0.3,1.35,8.15,1.0,0
2016.0,2.0,1.0,0.0,1.4,40.76267242,1.0,40.7507515,1.0,7.5,0.5,1.76,0.5,0.0,-73.98595428,0
2016.0,11.0,1.0,0.0,9.0,114.0,14.0,27.5,0.5,0.5,5.54,0.3,3.0,37.34,1.0,0
2016.0,7.0,10.0,0.0,3.56,236.0,186.0,15.5,0.0,0.5,0.0,0.3,3.26,19.56,1.0,0
2016.0,7.0,10.0,0.0,1.89,166.0,151.0,8.5,0.0,0.5,0.0,0.3,0.0,9.3,2.0,0
2016.0,9.0,4.0,0.0,5.4,48.0,116.0,18.5,0.5,0.5,0.0,0.3,3.96,23.76,1.0,0
2016.0,2.0,1.0,0.0,0.4,40.72743607,1.0,40.73198318,1.0,3.5,0.5,1.0,0.5,0.0,-74.00086975,0
2016.0,9.0,4.0,0.0,1.5,114.0,231.0,7.0,0.5,0.5,0.0,0.3,1.49,9.79,1.0,0
2016.0,11.0,15.0,0.0,4.0,230.0,166.0,12.5,0.5,0.5,0.0,0.3,1.99,15.79,1.0,0
2016.0,9.0,4.0,0.0,2.72,79.0,48.0,12.5,0.5,0.5,0.0,0.3,0.0,13.8,2.0,0
2016.0,9.0,4.0,0.0,11.86,88.0,116.0,34.0,0.5,0.5,0.0,0.3,0.0,35.3,1.0,0
2016.0,1.0,1.0,0.0,14.04,40.74805832,1.0,40.60917664,2.0,42.0,0.5,0.0,0.5,0.0,-73.99208832,0
2016.0,7.0,17.0,0.0,15.2,48.0,248.0,41.5,0.5,0.5,0.0,0.3,2.85,45.65,1.0,0
2016.0,7.0,17.0,0.0,1.1,158.0,249.0,7.0,0.5,0.5,0.0,0.3,1.66,9.96,1.0,0
2016.0,2.0,19.0,0.0,1.12,40.75238037,1.0,40.75170517,1.0,7.0,0.5,1.66,0.5,0.0,-73.99376678,0
2016.0,7.0,10.0,0.0,3.02,263.0,164.0,11.5,0.0,0.5,0.0,0.3,2.46,14.76,1.0,0
2016.0,1.0,1.0,0.0,2.94,40.73976898,1.0,40.74251938,1.0,15.0,0.5,0.0,0.5,0.0,-73.99954987,0
2016.0,1.0,1.0,0.0,0.2,40.76467133,1.0,40.76414871,2.0,3.5,0.5,0.0,0.5,0.0,-73.99214935,0
2016.0,2.0,19.0,0.0,2.31,40.74251938,1.0,40.71754074,2.0,16.0,0.5,0.0,0.5,0.0,-73.9878006,0
2016.0,11.0,1.0,0.0,1.5,162.0,107.0,7.0,0.5,0.5,0.0,0.3,2.05,10.35,1.0,0
2016.0,7.0,10.0,0.0,0.9,161.0,142.0,6.0,0.0,0.5,0.0,0.3,1.0,7.8,1.0,0
2016.0,2.0,1.0,0.0,3.7,40.7515564,1.0,40.75712585,1.0,13.0,0.5,2.0,0.5,0.0,-73.9890213,0
2016.0,7.0,10.0,0.0,0.9,48.0,68.0,5.5,0.0,0.5,0.0,0.3,0.0,6.3,2.0,0
2016.0,7.0,10.0,0.0,1.6,141.0,162.0,7.5,0.0,0.5,0.0,0.3,1.65,9.95,1.0,0
2016.0,9.0,4.0,0.0,14.92,179.0,200.0,40.5,0.5,0.5,0.0,0.3,0.0,41.8,2.0,0
2016.0,7.0,17.0,0.0,2.4,68.0,148.0,12.0,0.5,0.5,0.0,0.3,1.0,14.3,1.0,0
2016.0,1.0,29.0,0.0,0.89,40.76107025,1.0,40.75367355,1.0,5.5,0.5,1.26,0.0,0.0,-73.93774414,0
2016.0,7.0,10.0,0.0,3.09,236.0,186.0,13.5,0.0,0.5,0.0,0.3,2.86,17.16,1.0,0
2016.0,7.0,10.0,0.0,13.13,138.0,114.0,38.5,0.0,0.5,5.54,0.3,0.0,44.84,2.0,0
2016.0,11.0,1.0,0.0,8.35,162.0,95.0,24.5,0.5,0.5,0.0,0.3,0.0,25.8,1.0,0
2016.0,9.0,4.0,0.0,1.4,107.0,79.0,8.0,0.5,0.5,0.0,0.3,1.85,11.15,1.0,0
2016.0,1.0,1.0,0.0,1.1,40.76485825,1.0,40.76293564,2.0,11.0,0.5,0.0,0.5,0.0,-73.97802734,0
2016.0,11.0,1.0,0.0,3.8,48.0,114.0,16.0,0.5,0.5,0.0,0.3,3.45,20.75,1.0,0
2016.0,9.0,4.0,0.0,2.5,230.0,236.0,9.0,0.5,0.5,0.0,0.3,0.0,10.3,1.0,0
2016.0,2.0,1.0,0.0,0.9,40.72855377,1.0,40.73954773,1.0,6.5,0.5,2.2,0.5,0.0,-73.98048401,0
2016.0,11.0,1.0,0.0,3.11,114.0,80.0,13.0,0.5,0.5,0.0,0.3,0.0,14.3,2.0,0
2016.0,1.0,29.0,0.0,2.36,40.76081085,1.0,40.74802017,1.0,13.5,0.5,2.86,0.0,0.0,-73.98296356,0
2016.0,9.0,4.0,0.0,1.9,255.0,37.0,9.5,0.5,0.5,0.0,0.3,2.16,12.96,1.0,0
2016.0,7.0,10.0,0.0,21.3,132.0,231.0,52.0,0.0,0.5,0.0,0.3,0.0,52.8,2.0,0
2016.0,11.0,1.0,0.0,0.72,231.0,231.0,4.5,0.5,0.5,0.0,0.3,1.74,7.54,1.0,0
2016.0,9.0,4.0,0.0,4.5,148.0,48.0,17.0,0.5,0.5,0.0,0.3,0.0,18.3,1.0,0
2016.0,1.0,1.0,0.0,4.26,40.76258087,1.0,40.79871368,1.0,17.0,0.5,3.66,0.5,0.0,-73.96331024,0
2016.0,1.0,29.0,0.0,2.6,40.7724762,1.0,40.78335953,2.0,12.5,0.5,0.0,0.0,0.0,-73.95494843,0
2016.0,2.0,1.0,0.0,0.81,40.77764893,1.0,40.78665924,1.0,4.5,0.5,1.16,0.5,0.0,-73.94087219,0
2016.0,7.0,17.0,0.0,4.7,68.0,263.0,16.0,0.5,0.5,0.0,0.3,3.45,20.75,1.0,0
2016.0,2.0,1.0,0.0,2.12,40.71883774,1.0,40.71401215,1.0,8.5,0.5,1.2,0.5,0.0,-73.9614563,0
2016.0,9.0,4.0,0.0,1.1,162.0,237.0,5.5,0.5,0.5,0.0,0.3,1.2,8.0,1.0,0
2016.0,2.0,1.0,0.0,5.58,40.64536667,1.0,40.68419647,2.0,17.0,0.5,0.0,0.5,0.0,-73.82113647,0
2016.0,2.0,1.0,0.0,4.8,40.72395325,1.0,40.72403336,1.0,16.5,0.5,4.45,0.5,0.0,-73.93946838,0
2016.0,7.0,10.0,0.0,0.8,75.0,236.0,5.0,0.0,0.5,0.0,0.3,1.0,6.8,1.0,0
2016.0,1.0,1.0,0.0,13.64,40.64476013,1.0,40.66186905,2.0,39.0,0.5,0.0,0.5,0.0,-73.97924805,0
2016.0,2.0,19.0,0.0,1.98,40.74047852,1.0,40.76420975,1.0,8.0,0.5,2.32,0.5,0.0,-73.95917511,0
2016.0,11.0,1.0,0.0,0.2,68.0,158.0,3.0,0.5,0.5,0.0,0.3,0.0,4.3,2.0,0
2016.0,9.0,4.0,0.0,1.7,237.0,164.0,8.0,0.5,0.5,0.0,0.3,0.0,9.3,2.0,0
2016.0,7.0,10.0,0.0,11.13,138.0,142.0,33.0,0.0,0.5,5.54,0.3,0.0,39.34,1.0,0
2016.0,1.0,1.0,0.0,6.0,40.72983551,1.0,40.80315399,1.0,25.5,0.5,5.36,0.5,0.0,-73.96417999,0
2016.0,9.0,4.0,0.0,2.57,164.0,148.0,11.0,0.5,0.5,0.0,0.3,3.69,15.99,1.0,0
2016.0,1.0,1.0,0.0,3.09,40.72017288,1.0,40.75656128,2.0,14.5,0.5,0.0,0.5,0.0,-73.97338867,0
2016.0,11.0,1.0,0.0,3.8,79.0,48.0,15.0,0.5,0.5,0.0,0.3,0.0,16.3,1.0,0
2016.0,11.0,1.0,0.0,1.81,148.0,158.0,9.0,0.5,0.5,0.0,0.3,2.06,12.36,1.0,0
2016.0,7.0,10.0,0.0,0.63,234.0,113.0,4.0,0.0,0.5,0.0,0.3,1.0,5.8,1.0,0
2016.0,7.0,10.0,0.0,7.67,224.0,41.0,23.0,0.0,0.5,0.0,0.3,3.0,26.8,1.0,0
2016.0,9.0,4.0,0.0,1.9,68.0,162.0,9.5,0.5,0.5,0.0,0.3,0.0,10.8,2.0,0
2016.0,7.0,10.0,0.0,2.22,256.0,148.0,10.0,0.0,0.5,0.0,0.3,0.0,10.8,2.0,0
2016.0,11.0,1.0,0.0,3.93,79.0,141.0,13.0,0.5,0.5,0.0,0.3,0.0,14.3,2.0,0
2016.0,1.0,1.0,0.0,2.43,40.76353836,1.0,40.74425125,1.0,12.0,0.5,3.99,0.5,0.0,-73.99568939,0
2016.0,11.0,1.0,0.0,0.89,163.0,229.0,6.0,0.5,0.5,0.0,0.3,1.0,8.3,1.0,0
2016.0,7.0,17.0,0.0,0.3,162.0,161.0,4.0,0.5,0.5,0.0,0.3,1.05,6.35,1.0,0
2016.0,7.0,10.0,0.0,1.28,79.0,249.0,6.5,0.0,0.5,0.0,0.3,1.5,8.8,1.0,0
2016.0,9.0,4.0,0.0,1.5,231.0,261.0,6.5,0.5,0.5,0.0,0.3,0.0,7.8,2.0,0
2016.0,1.0,1.0,0.0,1.6,40.7796402,1.0,40.7985878,1.0,6.5,0.5,1.55,0.5,0.0,-73.97141266,0
2016.0,9.0,4.0,0.0,6.02,162.0,129.0,19.5,0.5,0.5,0.0,0.3,0.0,20.8,2.0,0
2016.0,11.0,1.0,0.0,4.87,186.0,7.0,16.5,0.5,0.5,0.0,0.3,4.45,22.25,1.0,0
2016.0,11.0,15.0,0.0,1.92,162.0,224.0,8.0,0.5,0.5,0.0,0.3,1.0,10.3,1.0,0
2016.0,9.0,4.0,0.0,2.74,230.0,79.0,10.5,0.5,0.5,0.0,0.3,0.0,11.8,2.0,0
2016.0,9.0,4.0,0.0,2.58,114.0,230.0,11.0,0.5,0.5,0.0,0.3,3.08,15.38,1.0,0
2016.0,11.0,1.0,0.0,2.0,79.0,90.0,9.5,0.5,0.5,0.0,0.3,1.0,11.8,1.0,0
2016.0,11.0,1.0,0.0,1.7,239.0,230.0,9.0,0.5,0.5,0.0,0.3,2.55,12.85,1.0,0
2016.0,9.0,4.0,0.0,8.19,68.0,195.0,25.0,0.5,0.5,0.0,0.3,0.0,26.3,1.0,0
2016.0,2.0,19.0,0.0,9.17,40.72089386,1.0,40.7791748,1.0,27.0,0.5,5.66,0.5,0.0,-73.95481873,0
2016.0,9.0,4.0,0.0,2.7,264.0,264.0,13.0,0.5,0.5,0.0,0.3,0.0,14.3,2.0,0
2016.0,2.0,1.0,0.0,3.23,40.73159027,1.0,40.76776123,1.0,12.5,0.5,2.76,0.5,0.0,-73.991539,0
2016.0,1.0,29.0,0.0,0.77,40.75106049,1.0,40.75628662,1.0,7.0,0.5,1.56,0.0,0.0,-73.98721313,0
2016.0,9.0,4.0,0.0,0.75,79.0,107.0,5.0,0.5,0.5,0.0,0.3,1.0,7.3,1.0,0
2016.0,2.0,1.0,0.0,1.11,40.76963043,1.0,40.76731873,2.0,7.5,0.5,0.0,0.5,0.0,-73.96446991,0
2016.0,11.0,1.0,0.0,1.23,246.0,230.0,6.0,0.5,0.5,0.0,0.3,1.82,9.12,1.0,0
2016.0,1.0,1.0,0.0,1.18,40.73460007,1.0,40.72577667,2.0,6.5,0.5,0.0,0.5,0.0,-73.98368073,0
2016.0,2.0,1.0,0.0,1.4,40.74597168,1.0,40.73023605,1.0,6.0,0.5,0.1,0.5,0.0,-74.00032806,0
2016.0,9.0,4.0,0.0,2.38,90.0,48.0,10.5,0.5,0.5,0.0,0.3,0.0,11.8,2.0,0
2016.0,2.0,1.0,0.0,3.05,40.78783035,1.0,40.81964874,1.0,12.0,0.5,2.66,0.5,0.0,-73.9467392,0
2016.0,9.0,4.0,0.0,1.19,256.0,17.0,6.5,0.5,0.5,0.0,0.3,3.0,10.8,1.0,0
2016.0,9.0,4.0,0.0,1.47,144.0,107.0,7.0,0.5,0.5,0.0,0.3,1.66,9.96,1.0,0
2016.0,2.0,1.0,0.0,2.1,40.76869202,1.0,40.7942009,2.0,8.5,0.5,0.0,0.5,0.0,-73.94070435,0
2016.0,7.0,10.0,0.0,1.2,246.0,164.0,7.0,0.0,0.5,0.0,0.3,0.0,7.8,2.0,0
2016.0,2.0,1.0,0.0,1.1,40.77342224,1.0,40.78142166,2.0,6.5,0.5,0.0,0.5,0.0,-73.95610809,0
2016.0,1.0,1.0,0.0,10.54,40.67956543,1.0,40.78892517,1.0,33.0,0.5,0.0,0.5,0.0,-73.95027161,0
2016.0,1.0,1.0,0.0,6.5,40.75986481,1.0,40.74866486,2.0,22.5,0.5,0.0,0.5,0.0,-73.87660217,0
2016.0,9.0,4.0,0.0,5.3,230.0,152.0,19.0,0.5,0.5,0.0,0.3,0.0,20.3,2.0,0
2016.0,9.0,4.0,0.0,1.0,144.0,231.0,6.5,0.5,0.5,0.0,0.3,1.95,9.75,1.0,0
2016.0,9.0,4.0,0.0,0.9,189.0,49.0,5.0,0.5,0.5,0.0,0.3,0.0,6.3,2.0,0
2016.0,11.0,15.0,0.0,2.5,48.0,141.0,12.0,0.5,0.5,0.0,0.3,0.0,13.3,2.0,0
2016.0,2.0,1.0,0.0,1.5,40.74972153,1.0,40.76398468,2.0,6.5,0.5,0.0,0.5,0.0,-73.98232269,0
2016.0,7.0,10.0,0.0,1.98,161.0,48.0,11.5,0.0,0.5,0.0,0.3,3.08,15.38,1.0,0
2016.0,11.0,15.0,0.0,1.8,237.0,137.0,7.5,0.5,0.5,0.0,0.3,1.75,10.55,1.0,0
2016.0,2.0,1.0,0.0,3.23,40.77275085,1.0,40.74296951,1.0,12.0,0.5,2.66,0.5,0.0,-73.98722839,0
2016.0,11.0,1.0,0.0,20.11,132.0,231.0,52.0,0.0,0.5,0.0,0.3,10.56,63.36,1.0,0
2016.0,9.0,4.0,0.0,4.11,114.0,25.0,15.5,0.5,0.5,0.0,0.3,3.36,20.16,1.0,0
2016.0,9.0,4.0,0.0,1.7,164.0,114.0,8.5,0.5,0.5,0.0,0.3,0.0,9.8,2.0,0
2016.0,11.0,1.0,0.0,11.58,100.0,62.0,39.0,0.5,0.5,0.0,0.3,0.0,40.3,1.0,0
2016.0,2.0,19.0,0.0,7.19,40.64673615,1.0,40.6919136,2.0,21.0,0.5,0.0,0.5,0.0,-73.85689545,0
2016.0,7.0,10.0,0.0,2.0,90.0,4.0,9.5,0.0,0.5,0.0,0.3,0.0,10.3,2.0,0
2016.0,11.0,15.0,0.0,0.79,161.0,237.0,6.0,0.5,0.5,0.0,0.3,0.0,7.3,2.0,0
2016.0,9.0,4.0,0.0,1.17,79.0,137.0,6.0,0.5,0.5,0.0,0.3,1.46,8.76,1.0,0
2016.0,2.0,1.0,0.0,3.13,40.72710037,1.0,40.75588989,1.0,12.0,0.5,2.66,0.5,0.0,-73.97119141,0
2016.0,2.0,1.0,0.0,4.5,40.75504303,1.0,40.76597214,2.0,15.5,0.5,0.0,0.5,0.0,-73.9267807,0
2016.0,2.0,19.0,0.0,0.0,40.7698822,2.0,40.76987457,4.0,52.0,0.5,0.0,0.0,0.0,-73.86342621,0
2016.0,1.0,1.0,0.0,0.54,40.76895142,1.0,40.76173019,2.0,6.0,0.5,0.0,0.5,0.0,-73.99022675,0
2016.0,2.0,1.0,0.0,1.18,40.7396698,1.0,40.74087143,2.0,7.5,0.5,0.0,0.5,0.0,-74.00489044,0
2016.0,1.0,1.0,0.0,4.7,40.76777267,1.0,40.70992661,1.0,17.0,0.5,2.0,0.5,0.0,-74.00960541,0
2016.0,9.0,4.0,0.0,5.02,79.0,143.0,17.0,0.5,0.5,0.0,0.3,3.66,21.96,1.0,0
2016.0,9.0,4.0,0.0,2.7,164.0,231.0,13.5,0.5,0.5,0.0,0.3,0.0,14.8,2.0,0
2016.0,2.0,1.0,0.0,10.4,40.72980881,1.0,40.82681274,1.0,33.5,0.5,5.0,0.5,0.0,-73.93940735,0
2016.0,1.0,29.0,0.0,0.27,40.75014114,1.0,40.74761963,2.0,3.0,0.5,0.0,0.0,0.0,-73.98046112,0
2016.0,9.0,4.0,0.0,10.55,48.0,220.0,33.0,0.5,0.5,0.0,0.3,0.0,34.3,2.0,0
2016.0,1.0,1.0,0.0,1.2,40.74206924,1.0,40.74216461,3.0,12.5,0.5,0.0,0.5,0.0,-74.00228882,0
