pickup_year,pickup_month,pickup_day,trip_distance,RatecodeID,pickup_location,dropoff_location,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,tip_amount,total_amount,payment_type,
2016,11,1,3.8,1,148,13,13,0.5,0.5,0,0.3,1,15.3,1,
2016,11,1,1.76,1,114,68,13,0.5,0.5,0,0.3,2.86,17.16,1,
2016,11,1,1.8,1,249,170,10,0.5,0.5,0,0.3,2.25,13.55,1,
2016,11,1,1.51,1,114,209,7.5,0.5,0.5,0,0.3,0,8.8,2,
2016,11,1,5.76,1,90,166,21,0.5,0.5,0,0.3,2.8,25.1,1,
2016,11,1,8.1,1,48,196,27,0.5,0.5,0,0.3,0,28.3,2,
2016,11,1,2.73,1,161,79,11,0.5,0.5,0,0.3,2.46,14.76,1,
2016,11,1,1,1,211,148,7,0.5,0.5,0,0.3,0,8.3,1,
2016,11,1,3.8,1,48,114,16,0.5,0.5,0,0.3,3.45,20.75,1,
2016,11,1,0.4,1,249,249,3.5,0.5,0.5,0,0.3,0,4.8,2,
2016,11,1,0.4,1,229,229,3.5,0.5,0.5,0,0.3,0.2,5,1,
2016,11,1,0.92,1,249,68,6,0.5,0.5,0,0.3,1.82,9.12,1,
2016,11,1,1.29,1,164,48,7.5,0.5,0.5,0,0.3,0,8.8,2,
2016,11,1,0.7,1,249,158,6,0.5,0.5,0,0.3,1,8.3,1,
2016,11,1,1.7,1,125,232,8.5,0.5,0.5,0,0.3,0,9.8,1,
2016,11,1,2.96,1,113,229,12.5,0.5,0.5,0,0.3,2.76,16.56,1,
2016,11,1,1,1,141,236,5,0.5,0.5,0,0.3,0,6.3,2,
2016,11,1,1.5,1,113,148,9.5,0.5,0.5,0,0.3,2.15,12.95,1,
2016,11,1,5.4,1,249,112,23.5,0.5,0.5,0,0.3,4.95,29.75,1,
2016,11,1,1.2,1,79,144,9,0.5,0.5,0,0.3,2.05,12.35,1,
2016,11,1,1.7,1,239,230,9,0.5,0.5,0,0.3,2.55,12.85,1,
2016,11,1,8.1,1,244,68,24.5,0.5,0.5,0,0.3,2,27.8,1,
2016,11,1,9,1,114,14,27.5,0.5,0.5,5.54,0.3,3,37.34,1,
2016,11,1,0.54,1,113,79,4.5,0.5,0.5,0,0.3,0,5.8,2,
2016,11,1,3.71,1,107,263,13,0.5,0.5,0,0.3,0,14.3,2,
2016,11,1,0.8,1,90,68,5.5,0.5,0.5,0,0.3,0,6.8,2,
2016,11,1,5.8,1,48,152,19.5,0.5,0.5,0,0.3,0,20.8,2,
2016,11,1,0.72,1,231,231,4.5,0.5,0.5,0,0.3,1.74,7.54,1,
2016,11,1,1.2,1,79,170,6.5,0.5,0.5,0,0.3,1.55,9.35,1,
2016,11,1,2.7,1,230,68,13.5,0.5,0.5,0,0.3,2,16.8,1,
2016,11,1,1.85,1,162,234,11.5,0.5,0.5,0,0.3,0,12.8,2,
2016,11,1,0.7,1,237,141,5.5,0.5,0.5,0,0.3,0,6.8,2,
2016,11,1,9.19,1,230,127,28,0.5,0.5,0,0.3,0,29.3,2,
2016,11,1,2.26,1,230,230,12,0.5,0.5,0,0.3,0,13.3,2,
2016,11,1,11.58,1,100,62,39,0.5,0.5,0,0.3,0,40.3,1,
2016,11,1,2.08,1,166,238,8.5,0.5,0.5,0,0.3,1.96,11.76,1,
2016,11,1,8.92,1,140,225,27.5,0.5,0.5,0,0.3,2.2,31,1,
2016,11,1,11.4,1,79,243,34,0.5,0.5,0,0.3,0,35.3,2,
2016,11,1,4.1,1,68,87,16,0.5,0.5,0,0.3,2.1,19.4,1,
2016,11,1,3.8,1,79,48,15,0.5,0.5,0,0.3,0,16.3,1,
2016,11,1,1.2,1,164,233,6.5,0.5,0.5,0,0.3,0,7.8,2,
2016,11,1,1.29,1,230,229,7.5,0.5,0.5,0,0.3,1.76,10.56,1,
2016,11,1,2.2,1,107,50,10.5,0.5,0.5,0,0.3,2.35,14.15,1,
2016,11,15,1.6,1,249,170,7,0.5,0.5,0,0.3,0,8.3,2,
2016,11,15,1.92,1,162,224,8,0.5,0.5,0,0.3,1,10.3,1,
2016,11,15,9.75,1,24,129,30.5,0.5,0.5,0,0.3,0,31.8,2,
2016,11,15,0.79,1,161,237,6,0.5,0.5,0,0.3,0,7.3,2,
2016,11,15,0.79,1,161,237,-6,-0.5,-0.5,0,-0.3,0,-7.3,4,
2016,11,15,1.17,1,68,246,5.5,0.5,0.5,0,0.3,1.7,8.5,1,
2016,11,15,4.7,1,141,179,16,0.5,0.5,0,0.3,0,17.3,2,
2016,11,15,2.2,1,148,256,8,0.5,0.5,0,0.3,0,9.3,2,
2016,11,15,0.5,1,100,68,3.5,0.5,0.5,0,0.3,1.4,6.2,1,
2016,11,15,0.8,1,137,224,4.5,0.5,0.5,0,0.3,1,6.8,1,
2016,11,15,6.6,1,148,7,21.5,0.5,0.5,0,0.3,0,22.8,3,
2016,11,15,1,1,148,79,6,0.5,0.5,0,0.3,1.45,8.75,1,
2016,11,15,0.8,1,249,107,5,0.5,0.5,0,0.3,0,6.3,2,
2016,11,15,3.96,1,90,66,13.5,0.5,0.5,0,0.3,1.48,16.28,1,
2016,11,15,0.89,1,170,107,5,0.5,0.5,0,0.3,1.26,7.56,1,
2016,11,15,4.4,1,186,33,14.5,0.5,0.5,0,0.3,3.15,18.95,1,
2016,11,15,0.43,1,161,233,4,0.5,0.5,0,0.3,1.59,6.89,1,
2016,11,15,0.85,1,239,238,4.5,0.5,0.5,0,0.3,0.87,6.67,1,
2016,11,15,1.1,1,163,141,6.5,0.5,0.5,0,0.3,1,8.8,1,
2016,11,15,0.8,1,100,230,5,0.5,0.5,0,0.3,1.85,8.15,1,
2016,11,15,4.34,1,13,181,14.5,0.5,0.5,5.54,0.3,4.27,25.61,1,
2016,11,15,2.5,1,100,107,10,0.5,0.5,0,0.3,2.25,13.55,1,
2016,11,15,7.9,1,163,82,26,0.5,0.5,0,0.3,5.45,32.75,1,
2016,11,15,3.04,1,48,141,11.5,0.5,0.5,0,0.3,1,13.8,1,
2016,11,15,3.81,1,161,145,14,0.5,0.5,0,0.3,3.06,18.36,1,
2016,11,15,4.8,1,230,7,18,0.5,0.5,0,0.3,3.85,23.15,1,
2016,11,15,4.3,1,264,264,14.5,0.5,0.5,0,0.3,3.15,18.95,1,
2016,11,15,0.79,1,100,68,5,0.5,0.5,0,0.3,0,6.3,2,
2016,11,15,1.57,1,234,79,7,0.5,0.5,0,0.3,1.5,9.8,1,
2016,11,15,2.9,1,163,145,16.5,0.5,0.5,0,0.3,0,17.8,4,
2016,11,15,4.7,1,261,189,17.5,0.5,0.5,0,0.3,2.2,21,1,
2016,11,15,2.3,1,142,41,8.5,0.5,0.5,0,0.3,1.95,11.75,1,
2016,11,15,1.27,1,233,186,6.5,0.5,0.5,0,0.3,2,9.8,1,
2016,11,15,3.5,1,114,255,14,0.5,0.5,0,0.3,3.05,18.35,1,
2016,11,15,0.63,1,79,4,4,0.5,0.5,0,0.3,0,5.3,1,
2016,11,15,2.6,1,170,263,9,0.5,0.5,0,0.3,3.05,13.35,1,
2016,11,15,2.1,1,158,13,8.5,0.5,0.5,0,0.3,1.96,11.76,1,
2016,11,15,4,1,230,166,12.5,0.5,0.5,0,0.3,1.99,15.79,1,
2016,11,15,1.1,1,79,4,6,0.5,0.5,0,0.3,1.45,8.75,1,
2016,11,15,1.1,1,234,68,6,0.5,0.5,0,0.3,0,7.3,2,
2016,11,15,0.98,1,164,230,4.5,0.5,0.5,0,0.3,1.16,6.96,1,
2016,11,15,0.57,1,161,48,4,0.5,0.5,0,0.3,1.59,6.89,1,
2016,11,15,10.8,1,100,136,31.5,0.5,0.5,0,0.3,0,32.8,2,
2016,11,15,0.69,1,161,48,5,0.5,0.5,0,0.3,1.26,7.56,1,
2016,11,15,1.09,1,48,142,6,0.5,0.5,0,0.3,1.46,8.76,1,
2016,11,15,8.77,1,236,255,27,0.5,0.5,0,0.3,5.66,33.96,1,
2016,11,15,0.3,1,233,233,3,0.5,0.5,0,0.3,0,4.3,2,
2016,11,15,6.15,1,260,37,21,0.5,0.5,0,0.3,15,37.3,1,
2016,11,15,1,1,230,162,6,0.5,0.5,0,0.3,0,7.3,1,
2016,11,15,2.5,1,48,141,12,0.5,0.5,0,0.3,0,13.3,2,
2016,11,15,3.5,1,231,49,13.5,0.5,0.5,0,0.3,2.95,17.75,1,
2016,11,15,5.5,1,137,37,18.5,0.5,0.5,0,0.3,0,19.8,2,
2016,11,15,1.04,1,170,107,5,0.5,0.5,0,0.3,2,8.3,1,
2016,11,15,4.2,1,113,189,15,0.5,0.5,0,0.3,3.25,19.55,1,
2016,11,15,1.9,1,249,48,8.5,0.5,0.5,0,0.3,1.95,11.75,1,
2016,11,15,10.56,1,100,227,32,0.5,0.5,5.54,0.3,0,38.84,2,
2016,11,15,4.6,1,170,256,18,0.5,0.5,0,0.3,5.75,25.05,1,
2016,11,15,2.1,1,148,164,10,0.5,0.5,0,0.3,2.25,13.55,1,
2016,11,15,6.1,1,186,181,21.5,0.5,0.5,0,0.3,4.55,27.35,1,
2016,11,15,1.05,1,129,173,5.5,0.5,0.5,0,0.3,0,6.8,1,
2016,11,15,1.8,1,237,137,7.5,0.5,0.5,0,0.3,1.75,10.55,1,
2016,11,15,1.09,1,229,140,5,0.5,0.5,0,0.3,0,6.3,1,
2016,11,15,2.91,1,163,145,16,0.5,0.5,0,0.3,0,17.3,2,
2016,11,15,5.8,1,163,116,19.5,0.5,0.5,0,0.3,3,23.8,1,
2016,1,1,1.1,-73.9903717,40.73469543,1,40.73240662,2,7.5,0.5,0,0.5,0,-73.98184204,8.8
2016,1,1,4.9,-73.98078156,40.7299118,1,40.71667862,1,18,0.5,0,0.5,0,-73.94447327,19.3
2016,1,1,10.54,-73.98455048,40.67956543,1,40.78892517,1,33,0.5,0,0.5,0,-73.95027161,34.3
2016,1,1,4.75,-73.99346924,40.71899033,1,40.65733337,2,16.5,0.5,0,0,0,-73.96224213,17.3
2016,1,1,1.76,-73.96062469,40.78133011,1,40.7585144,2,8,0.5,0,0,0,-73.9772644,8.8
2016,1,1,5.52,-73.9801178,40.74304962,1,40.76314163,2,19,0.5,0,0.5,0,-73.9134903,20.3
2016,1,1,7.45,-73.9940567,40.71998978,1,40.78987122,2,26,0.5,0,0.5,0,-73.966362,27.3
2016,1,1,1.2,-73.97942352,40.74461365,1,40.7539444,2,9,0.5,0,0.5,0,-73.99203491,10.3
2016,1,1,6,-73.94715118,40.79104614,1,40.8655777,2,18,0.5,0,0.5,0,-73.92076874,19.3
2016,1,1,3.21,-73.99834442,40.72389603,1,40.68840027,2,11.5,0.5,0,0.5,0,-73.99584961,12.8
2016,1,1,0.79,-74.00614929,40.74491882,1,40.74143982,2,6,0.5,0,0.5,0,-73.9937973,7.3
2016,1,1,2.43,-73.96932983,40.76353836,1,40.74425125,1,12,0.5,3.99,0.5,0,-73.99568939,17.29
2016,1,1,0.01,-73.9890213,40.72153854,1,40.72169876,2,2.5,0.5,0,0.5,0,-73.98896027,3.8
2016,1,1,3.7,-74.00430298,40.74224091,1,40.70693588,1,14,0.5,3.05,0.5,0,-74.00736237,18.35
2016,1,1,2.2,-73.99199677,40.71857834,1,40.73994446,1,11,0.5,1.5,0.5,0,-74.00513458,13.8
2016,1,1,0.54,-73.98516083,40.76895142,1,40.76173019,2,6,0.5,0,0.5,0,-73.99022675,7.3
2016,1,1,1.92,-73.97309113,40.79536057,1,40.7731514,2,7.5,0.5,0,0.5,0,-73.97837067,8.8
2016,1,1,1.7,-73.98210144,40.77469635,1,40.79670715,1,7,0.5,1.65,0.5,0,-73.97093964,9.95
2016,1,1,1.38,-73.99484253,40.71849823,1,40.73423004,1,7,0.5,1.66,0.5,0,-73.98980713,9.96
2016,1,1,4.9,-73.95303345,40.67211533,1,40.71059418,1,19,0.5,4.06,0.5,0,-73.98657227,24.36
2016,1,1,1.8,-73.98916626,40.7265892,1,40.71507263,2,9,0.5,0,0.5,0,-74.00948334,10.3
2016,1,1,3.09,-73.99906921,40.72017288,1,40.75656128,2,14.5,0.5,0,0.5,0,-73.97338867,15.8
2016,1,1,0.72,-73.99713898,40.74721909,1,40.75179672,2,5,0.5,0,0.5,0,-74.00448608,6.3
2016,1,1,0.69,-73.99741364,40.73667526,1,40.73268127,2,4.5,0.5,0,0.5,0,-73.98566437,5.8
2016,1,1,5.3,-73.99713135,40.73696136,1,40.7555809,1,18,0.5,3.85,0.5,0,-73.92842102,23.15
2016,1,1,1.2,-73.96391296,40.71217346,1,40.71220016,2,7,0.5,0,0.5,0,-73.95133209,8.3
2016,1,1,0.97,-73.99939728,40.7439003,1,40.74531937,2,6,0.5,0,0.5,0,-73.98887634,7.3
2016,1,1,0.87,-73.95440674,40.77806854,1,40.78858185,2,4.5,0.5,0,0.5,0,-73.94892883,5.8
2016,1,1,0.13,-73.99165344,40.75455856,1,40.75611877,2,3,0.5,0,0.5,0,-73.99060059,4.3
2016,1,1,2.4,-73.99559784,40.74423981,1,40.76871109,1,11,0.5,3.05,0.5,0,-73.98545837,15.35
2016,1,1,0.44,-73.99027252,40.7720108,1,40.76977158,1,4,0.5,1.06,0.5,0,-73.99504089,6.36
2016,1,1,1.56,-73.94010925,40.75115204,1,40.7670517,2,7.5,0.5,0,0.5,0,-73.93002319,8.8
2016,1,1,2.9,-73.98215485,40.77487946,1,40.74411392,2,20.5,0.5,0,0.5,0,-73.98136139,21.8
2016,1,1,1.2,-74.00806427,40.74206924,1,40.74216461,3,12.5,0.5,0,0.5,0,-74.00228882,13.8
2016,1,1,1.5,-74.00267792,40.7306366,1,40.72621155,1,10,0.5,3.35,0.5,0,-73.98042297,14.65
2016,1,1,2.32,-73.98165894,40.77373886,1,40.75383759,2,19,0.5,0,0.5,0,-73.99596405,20.3
2016,1,1,9.63,-73.98174286,40.71915817,1,40.82918167,1,27,0.5,8.49,0.5,0,-73.93882751,36.79
2016,1,1,1.17,-73.96305847,40.77501678,1,40.77880096,2,6,0.5,0,0.5,0,-73.95174408,7.3
2016,1,1,3.4,0,0,1,0,2,14.5,0.5,0,0.5,0,0,15.8
2016,1,1,1.32,-73.96125793,40.7961998,1,40.78731155,2,6.5,0.5,0,0.5,0,-73.95005035,7.8
2016,1,1,13,-73.98223877,40.75770187,1,40.8620491,2,36.5,0.5,0,0.5,0,-73.90930939,37.8
2016,1,1,0.7,-73.89412689,40.63657379,1,40.63483429,2,11,0.5,0,0.5,0,-73.89250183,12.3
2016,1,1,5.4,-73.94641876,40.78913879,1,40.85154724,2,24.5,0.5,0,0.5,0,-73.91590118,25.8
2016,1,1,3.3,-73.97567749,40.74909973,1,40.78369141,1,12,0.5,2.66,0.5,0,-73.97364807,15.96
2016,1,1,2.94,-73.94969177,40.78461838,1,40.75101852,2,12,0.5,0,0.5,0,-73.97103119,13.3
2016,1,1,5.23,-73.98184967,40.7168808,1,40.76937866,2,17.5,0.5,0,0.5,0,-73.96932983,18.8
2016,1,1,1.3,-73.96588135,40.6885643,1,40.67192841,1,7.5,0.5,1.75,0.5,0,-73.96269226,10.55
2016,1,1,4.7,-73.99586487,40.76777267,1,40.70992661,1,17,0.5,2,0.5,0,-74.00960541,20.3
2016,1,1,0.83,-73.9787674,40.74510574,1,40.74930954,2,7,0.5,0,0.5,0,-73.99221039,8.3
2016,1,1,15.4,-73.97650146,40.73356247,1,40.89178848,1,41.5,0.5,8.55,0.5,0,-73.85426331,51.35
2016,1,1,1.64,-73.96937561,40.78523636,1,40.7779808,1,8.5,0.5,0,0.5,0,-73.94556427,9.8
2016,1,1,5.1,-73.99058533,40.74588013,1,40.80126572,1,17.5,0.5,2.82,0.5,0,-73.96988678,21.62
2016,1,1,1.1,-73.97434235,40.75666046,1,40.75371552,2,11.5,0.5,0,0.5,0,-73.98148346,12.8
2016,1,1,0.35,-73.99234772,40.74343872,1,40.74606323,1,4,0.5,1.59,0.5,0,-73.99642181,6.89
2016,1,1,1.3,-73.93352509,40.80292892,1,40.78598404,2,5.5,0.5,0,0.5,0,-73.94567108,6.8
2016,1,1,7.25,-73.9729538,40.75571823,1,40.68455124,2,26,0.5,0,0.5,0,-73.97881317,27.3
2016,1,1,3.6,-73.99694824,40.72050095,1,40.72179031,1,13.5,0.5,2.96,0.5,0,-73.95818329,17.76
2016,1,1,0.32,-73.99375916,40.75162125,1,40.75608826,1,7,0.5,0,0.5,0,-73.99086761,8.3
2016,1,1,3.7,-73.97831726,40.76317978,1,40.74137497,1,13,0.5,5.7,0.5,0,-73.92160797,20
2016,1,1,1.61,-73.96375275,40.77116013,1,40.75273895,2,8.5,0.5,0,0.5,0,-73.9756012,9.8
2016,1,1,1.2,-73.97602081,40.74456024,1,40.75366211,1,6.5,0.5,2.3,0.5,0,-73.9664917,10.1
2016,1,1,8.8,-73.97679138,40.7336998,1,40.75072479,1,26,0.5,5.45,0.5,0,-73.89214325,32.75
2016,1,1,14.04,-73.98428345,40.74805832,1,40.60917664,2,42,0.5,0,0.5,0,-73.99208832,43.3
2016,1,1,2.2,-73.96987152,40.76850891,1,40.7877655,2,9,0.5,0,0.5,0,-73.94934845,10.3
2016,1,1,4.3,-73.96617889,40.76222229,1,40.74314117,2,15.5,0.5,0,0.5,0,-73.89775848,16.8
2016,1,1,1.3,-74.00437927,40.74225235,1,40.73819733,1,8.5,0.5,1,0.5,0,-73.98422241,10.8
2016,1,1,1.03,-73.99133301,40.72389221,1,40.72151566,2,6.5,0.5,0,0.5,0,-73.98368835,7.8
2016,1,1,0,0,0,3,0,2,20,0,0,0.5,0,0,20.8
2016,1,1,1.1,-73.97415924,40.79573059,1,40.80493164,1,6,0.5,1,0.5,0,-73.96251678,8.3
2016,1,1,1.85,-73.99420166,40.72647095,1,40.71620178,2,8.5,0.5,0,0.5,0,-74.01474762,9.8
2016,1,1,1.43,-73.98963928,40.73439789,1,40.72411346,2,7.5,0.5,0,0.5,0,-73.97879028,8.8
2016,1,1,4.93,-74.0014801,40.72743988,1,40.76815033,1,17.5,0.5,3.76,0.5,0,-73.95645142,22.56
2016,1,1,0.8,-73.97915649,40.74050903,1,40.73464584,1,4.5,0.5,1.45,0.5,0,-73.98852539,7.25
2016,1,1,8.7,-73.95392609,40.76694489,1,40.86139297,1,25,0.5,0,0.5,0,-73.92446136,26.3
2016,1,1,1.22,-73.98213959,40.77168655,1,40.7624855,2,7.5,0.5,0,0.5,0,-73.97445679,8.8
2016,1,1,11.87,-73.78082275,40.64518356,1,40.74300766,1,33,0.5,8.58,0.5,0,-73.89084625,42.88
2016,1,1,0.72,-73.99739838,40.7207489,1,40.72790527,1,5.5,0.5,1.36,0.5,0,-73.99918365,8.16
2016,1,1,3.1,-73.98404694,40.75527954,1,40.72063446,1,19.5,0.5,4.15,0.5,0,-73.99514771,24.95
2016,1,1,1.8,-73.98387146,40.74240875,1,40.72634888,2,8,0.5,0,0.5,0,-74.00236511,9.3
2016,1,1,2.5,-73.99575043,40.74409103,1,40.71276093,2,10.5,0.5,0,0.5,0,-74.00975037,11.8
2016,1,1,4.9,-73.98508453,40.74716568,1,40.71749115,1,19,0.5,1.7,0.5,0,-73.95803833,22
2016,1,1,1.53,-73.97100067,40.79764175,1,40.78512955,1,8,0.5,1.86,0.5,0,-73.9536972,11.16
2016,1,1,1.1,-73.98415375,40.76485825,1,40.76293564,2,11,0.5,0,0.5,0,-73.97802734,12.3
2016,1,1,15.64,-73.78713989,40.6440506,1,40.73073578,2,44,0.5,0,0.5,0,-73.94842529,45.3
2016,1,1,5.7,-73.9877243,40.75056839,1,40.71357346,1,18,0.5,8,0.5,10.5,-74.03556824,37.8
2016,1,1,2.56,-73.9796524,40.77611923,1,40.80675507,1,10.5,0.5,2.36,0.5,0,-73.96468353,14.16
2016,1,1,15.25,-73.78180695,40.64486313,1,40.72632599,1,40.5,0.5,0,0.5,0,-73.93797302,41.8
2016,1,1,1.65,-73.96527863,40.80104065,1,40.81517029,2,7.5,0.5,0,0.5,0,-73.94747925,8.8
2016,1,1,7.85,-73.97962952,40.74325562,1,40.76462936,1,22.5,0.5,5.87,0.5,5.54,-73.91187286,35.21
2016,1,1,1.28,-73.98442078,40.76723862,1,40.75426102,2,11.5,0.5,0,0.5,0,-73.97859955,12.8
2016,1,1,3.18,-74.01099396,40.70887375,1,40.74932098,2,17,0.5,0,0.5,0,-73.98805237,18.3
2016,1,1,0.56,-73.98074341,40.7469101,1,40.75115967,2,4.5,0.5,0,0.5,0,-73.99086761,5.8
2016,1,1,0.94,-73.99197388,40.72647858,1,40.72204971,2,5,0.5,0,0.5,0,-74.00308228,6.3
2016,1,1,3.2,-74.00213623,40.76063919,1,40.74345016,1,14.5,0.5,3.15,0.5,0,-73.97289276,18.95
2016,1,1,2.7,-73.99497223,40.76023483,1,40.7358551,1,13,0.5,4.25,0.5,0,-74.00152588,18.55
2016,1,1,5,-74.00226593,40.73036957,1,40.77349854,1,19.5,0.5,4.5,0.5,0,-73.95168304,25.3
2016,1,1,1.6,-73.98082733,40.7796402,1,40.7985878,1,6.5,0.5,1.55,0.5,0,-73.97141266,9.35
2016,1,1,0.58,-73.99807739,40.73796844,1,40.74279022,1,5,0.5,1.26,0.5,0,-74.0041275,7.56
2016,1,1,6,-73.99944305,40.72983551,1,40.80315399,1,25.5,0.5,5.36,0.5,0,-73.96417999,32.16
2016,1,1,2.51,-73.93270874,40.75286102,1,40.75764084,2,9.5,0.5,0,0.5,0,-73.96361542,10.8
2016,1,1,1.24,-73.98168945,40.76839066,1,40.75553894,2,14.5,0.5,0,0.5,0,-73.97975159,15.8
2016,1,1,1.5,-74.00348663,40.74156952,1,40.72634125,1,7.5,0.5,2.2,0.5,0,-74.00235748,11
2016,1,1,1.4,-73.97794342,40.78367615,1,40.77344131,1,7,0.5,2.45,0.5,0,-73.95558929,10.75
2016,1,1,1.89,-73.99256897,40.73961639,1,40.72181702,2,9,0.5,0,0.5,0,-73.99531555,10.3
2016,1,1,2.15,-73.97776031,40.75228119,1,40.76807022,1,13,0.5,2.86,0.5,0,-73.95682526,17.16
2016,1,1,2.5,-73.99425507,40.73199463,1,40.75138855,2,14.5,0.5,0,0.5,0,-73.9786377,15.8
2016,1,1,1.89,-73.98516083,40.74452972,1,40.76285172,1,8.5,0.5,1,0.5,0,-73.96546173,10.8
2016,1,1,0.6,-73.98229218,40.75133133,1,40.75033951,1,5,0.5,0,0.5,0,-73.99134064,6.3
2016,1,1,24,-73.99230194,40.74929047,5,40.72052383,1,140,0,30.95,0,14.5,-74.32032776,185.75
2016,1,1,2.34,-73.93431854,40.75148392,1,40.76491547,2,9.5,0.5,0,0.5,0,-73.97251129,10.8
2016,1,1,13.64,-73.78192139,40.64476013,1,40.66186905,2,39,0.5,0,0.5,0,-73.97924805,40.3
2016,1,1,3.44,-73.95953369,40.78274536,1,40.74558258,2,21.5,0.5,0,0.5,0,-73.99375916,22.8
2016,1,1,7.04,-73.95264435,40.77649689,1,40.7091217,1,20.5,0.5,5.45,0.5,0,-74.00563812,27.25
2016,1,1,0.2,-73.9956131,40.76467133,1,40.76414871,2,3.5,0.5,0,0.5,0,-73.99214935,4.8
2016,1,1,0.9,-73.97743225,40.75831604,1,40.76686096,2,8.5,0.5,0,0.5,0,-73.98344421,9.8
2016,1,1,2,-73.927742,40.69787216,1,40.69827652,1,9.5,0.5,2.7,0.5,0,-73.96121216,13.5
2016,1,1,0.3,-73.96659088,40.75758743,1,40.75434875,1,3.5,0.5,1.2,0.5,0,-73.96577454,6
